file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\status\support\StatusUtils.java,org.apache.dubbo.common.status.support.StatusUtils,class,2,2,0,2,7,1,0,9,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,0,0,0,0,2,7,0,5,3,0,0,0,15,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\EmbeddedZooKeeper.java,org.apache.dubbo.config.spring.EmbeddedZooKeeper,class,6,7,1,6,17,1,0,13,48,0.84375006,0.0,0.0,12,0,12,0,0,0,12,0,0,2,8,1,0,8,0,0,2,0,1,95,4,0,3,2,1,3,2,14,0,9,2,0,1,0,123,1,1
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\integration\multiple\exportmetadata\MultipleRegistryCenterExportMetadataExporterListener.java,org.apache.dubbo.config.integration.multiple.exportmetadata.MultipleRegistryCenterExportMetadataExporterListener,class,3,4,1,3,1,2,0,0,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-compatible\src\main\java\com\alibaba\dubbo\registry\support\FailbackRegistry.java,com.alibaba.dubbo.registry.support.FailbackRegistry,class,11,13,2,11,24,2,0,25,36,0.33333334,0.0,0.0,24,0,21,0,3,0,24,4,0,0,1,0,0,1,0,0,0,0,3,100,3,0,0,0,0,0,0,3,0,4,0,0,1,1,37,1025,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\threadpool\support\eager\EagerThreadPoolExecutor.java,org.apache.dubbo.common.threadpool.support.eager.EagerThreadPoolExecutor,class,1,3,2,1,6,3,0,3,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,1,2,0,1,1,1,0,1,3,0,0,0,26,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\config\configcenter\ConfigChangedEventTest.java,org.apache.dubbo.common.config.configcenter.ConfigChangedEventTest,class,2,2,0,2,4,1,0,11,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,3,3,0,3,0,0,3,0,0,30,0,1,0,0,0,5,0,6,0,5,1,0,0,0,30,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\extension\support\ActivateComparator.java,org.apache.dubbo.common.extension.support.ActivateComparator$ActivateInfo,innerclass,0,0,0,0,3,1,0,3,0,0.5555556,-1.0,-1.0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,2,14,3,0,0,0,0,0,0,0,0,3,0,0,0,0,12,10,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-compatible\src\main\java\com\alibaba\dubbo\config\ProtocolConfig.java,com.alibaba.dubbo.config.ProtocolConfig,class,1,3,2,1,3,2,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\filter\DemoServiceStub.java,org.apache.dubbo.rpc.cluster.filter.DemoServiceStub,class,1,1,0,1,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-compatible\src\main\java\com\alibaba\dubbo\remoting\Codec.java,com.alibaba.dubbo.remoting.Codec,interface,1,1,0,1,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\utils\LFUCacheTest.java,org.apache.dubbo.common.utils.LFUCacheTest,class,2,2,0,2,4,1,0,8,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,22,43,3,0,3,0,0,0,4,19,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\beans\factory\annotation\ReferenceAnnotationBeanPostProcessorTest.java,org.apache.dubbo.config.spring.beans.factory.annotation.ReferenceAnnotationBeanPostProcessorTest$ParentBean,innerclass,3,3,0,3,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,1,0,0,0,0,2,0,0,0,1,0,0,0,0,9,10,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-common\src\main\java\org\apache\dubbo\rpc\model\ConsumerModel.java,org.apache.dubbo.rpc.model.ConsumerModel,class,8,17,9,8,24,2,0,28,0,0.5641026,0.0,0.0,13,0,13,0,0,0,13,0,0,0,3,0,0,3,0,0,2,0,8,79,12,2,8,0,0,3,1,12,0,11,2,0,0,3,83,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-compatible\src\test\java\org\apache\dubbo\serialization\SerializationTest.java,org.apache.dubbo.serialization.SerializationTest,class,8,9,1,8,7,1,0,14,0,0.6285714,0.0,0.0,7,0,6,1,0,0,6,0,0,0,5,0,0,5,0,0,0,0,0,40,0,0,0,0,0,7,1,7,0,7,0,0,0,0,32,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\utils\ParametersTest.java,org.apache.dubbo.common.utils.ParametersTest,class,0,0,0,0,2,1,0,4,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,3,0,0,0,0,3,3,0,0,22,0,0,0,0,0,18,0,6,0,6,0,0,0,0,17,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\support\wrapper\AbstractCluster.java,org.apache.dubbo.rpc.cluster.support.wrapper.AbstractCluster$ClusterFilterInvoker,innerclass,11,11,0,11,10,2,0,12,0,0.125,0.0,0.0,8,0,7,0,1,0,8,0,0,0,1,0,0,1,0,0,0,0,0,37,7,1,0,0,0,0,0,5,0,3,2,0,0,0,46,8,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\router\mock\MockInvokersSelectorTest.java,org.apache.dubbo.rpc.cluster.router.mock.MockInvokersSelectorTest,class,9,9,0,9,1,1,0,14,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0,6,2,9,0,8,0,0,1,0,30,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\extension\ext8_add\impl\AddExt4_ManualAdaptive.java,org.apache.dubbo.common.extension.ext8_add.impl.AddExt4_ManualAdaptive,class,3,3,0,3,1,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1,0,1,0,1,0,0,0,0,12,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\router\AbstractRouterRule.java,org.apache.dubbo.rpc.cluster.router.AbstractRouterRule,class,1,9,8,1,25,1,2,13,129,0.8596492,0.0,0.0,19,0,18,0,1,0,19,0,0,0,9,0,0,9,0,0,0,0,6,94,9,0,6,0,0,0,0,20,0,15,1,0,0,0,58,1025,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\infra\InfraAdapter.java,org.apache.dubbo.common.infra.InfraAdapter,interface,1,2,1,1,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\threadpool\support\eager\EagerThreadPool.java,org.apache.dubbo.common.threadpool.support.eager.EagerThreadPool,class,6,6,0,6,2,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,2,7,0,7,0,0,0,0,37,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\SimpleRegistryService.java,org.apache.dubbo.config.spring.SimpleRegistryService,class,8,11,3,8,28,2,0,32,3,0.60714287,0.0,0.0,7,0,7,0,0,0,7,0,0,0,4,1,0,4,0,0,3,0,0,82,1,3,7,0,1,6,7,20,3,21,3,0,0,2,35,1,2
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\router\condition\ConditionStateRouter.java,org.apache.dubbo.rpc.cluster.router.condition.ConditionStateRouter,class,12,16,4,12,64,2,0,58,29,0.8285714,0.0,0.0,10,1,5,3,1,1,7,0,0,0,7,4,1,2,4,0,3,0,8,259,20,2,9,3,1,66,10,42,9,30,3,0,1,1,135,1,4
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-common\src\main\java\org\apache\dubbo\metadata\definition\ServiceDefinitionBuilder.java,org.apache.dubbo.metadata.definition.ServiceDefinitionBuilder,class,9,12,3,9,11,1,0,33,21,0.0,0.0,0.0,7,6,5,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,60,6,3,1,0,0,0,1,17,0,16,2,0,0,0,41,17,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-common\src\main\java\org\apache\dubbo\metadata\definition\TypeDefinitionBuilder.java,org.apache.dubbo.metadata.definition.TypeDefinitionBuilder,class,7,16,9,7,11,1,0,16,2,0.6,0.0,0.0,5,3,4,1,0,0,4,0,0,0,3,2,1,2,0,0,1,0,4,43,5,1,1,1,0,2,0,8,1,6,3,0,0,0,38,1,1
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-common\src\main\java\org\apache\dubbo\rpc\model\ServiceMetadata.java,org.apache.dubbo.rpc.model.ServiceMetadata,class,1,9,8,1,14,2,0,3,69,0.81428564,0.0,0.0,14,0,14,0,0,0,14,0,0,0,5,0,0,5,0,0,2,0,0,53,7,0,0,0,0,0,0,11,0,5,0,0,0,0,52,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\bytecode\WrapperTest.java,org.apache.dubbo.common.bytecode.WrapperTest$Parent2,interface,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\profiler\Profiler.java,org.apache.dubbo.common.profiler.Profiler,class,3,4,1,3,14,1,0,27,22,0.8333333,0.0,0.0,8,8,8,0,0,0,8,0,0,0,3,3,2,1,0,0,3,0,6,72,8,3,1,1,3,14,14,22,16,22,3,0,0,0,54,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\bytecode\WrapperTest.java,org.apache.dubbo.common.bytecode.WrapperTest$Parent1,interface,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\compiler\support\AbstractCompiler.java,org.apache.dubbo.common.compiler.support.AbstractCompiler,class,3,6,3,3,12,1,2,16,3,0.6666667,0.0,0.0,3,0,1,0,2,0,3,0,0,0,3,3,0,3,0,0,3,0,4,57,4,0,2,2,0,12,3,12,4,8,2,0,0,0,57,1025,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\version\VersionTest.java,org.apache.dubbo.common.version.VersionTest,class,1,1,0,1,6,1,0,9,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,49,15,0,0,0,0,0,0,0,15,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\support\registry\ZoneAwareCluster.java,org.apache.dubbo.rpc.cluster.support.registry.ZoneAwareCluster,class,5,5,0,5,1,2,0,0,0,1.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,6,1,0,0,0,0,1,0,1,0,1,0,0,0,0,13,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-common\src\test\java\org\apache\dubbo\config\AbstractInterfaceConfigTest.java,org.apache.dubbo.config.AbstractInterfaceConfigTest$InterfaceConfig,innerclass,1,1,0,1,0,2,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\router\mesh\rule\virtualservice\match\ListDoubleMatchTest.java,org.apache.dubbo.rpc.cluster.router.mesh.rule.virtualservice.match.ListDoubleMatchTest,class,3,3,0,3,1,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,5,4,0,4,0,0,0,0,13,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\utils\CompatibleTypeUtilsTest.java,org.apache.dubbo.common.utils.CompatibleTypeUtilsTest,class,4,4,0,4,1,1,0,26,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,137,0,0,0,0,36,58,48,45,0,5,1,0,0,0,37,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\extension\support\Order0Filter0.java,org.apache.dubbo.common.extension.support.Order0Filter0,interface,1,3,2,1,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\router\mesh\route\MeshRuleConstants.java,org.apache.dubbo.rpc.cluster.router.mesh.route.MeshRuleConstants,class,0,0,0,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,8,0,0,10,0,0,0,0,0,8,0,8,0,8,0,0,0,0,24,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\Merger.java,org.apache.dubbo.rpc.cluster.Merger,interface,2,24,22,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\router\tag\TagStateRouterTest.java,org.apache.dubbo.rpc.cluster.router.tag.TagStateRouterTest,class,18,18,0,18,9,1,0,29,1,0.5,0.0,0.0,3,0,3,0,0,0,3,0,0,0,4,0,0,4,0,0,0,0,1,53,0,0,6,0,0,31,6,20,1,20,0,0,0,0,53,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\extension\support\Order0Filter2.java,org.apache.dubbo.common.extension.support.Order0Filter2,class,2,3,1,2,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-common\src\test\java\org\apache\dubbo\common\extension\support\Order0Filter1.java,org.apache.dubbo.common.extension.support.Order0Filter1,class,2,3,1,2,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-compatible\src\test\java\org\apache\dubbo\service\ComplexObject.java,org.apache.dubbo.service.ComplexObject,class,5,9,4,5,25,1,0,27,128,0.8095237,0.0,0.0,21,0,21,0,0,0,21,0,0,0,8,0,0,8,0,0,0,0,12,179,13,0,3,0,1,18,5,18,17,15,1,0,4,0,48,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\bootstrap\builders\ApplicationBuilderTest.java,org.apache.dubbo.config.bootstrap.builders.ApplicationBuilderTest,class,6,6,0,6,26,1,0,78,325,0.0,0.0,0.0,26,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,1,192,0,0,0,0,0,87,10,36,0,36,0,0,0,0,49,0,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\issues\issue6000\Issue6000Test.java,org.apache.dubbo.config.spring.issues.issue6000.Issue6000Test,class,10,11,1,10,4,1,0,8,3,0.0,0.0,0.0,3,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1,0,4,0,4,0,4,1,0,0,0,41,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-common\src\test\java\org\apache\dubbo\metadata\definition\TypeDefinitionBuilderTest.java,org.apache.dubbo.metadata.definition.TypeDefinitionBuilderTest,class,4,4,0,4,1,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,2,1,1,0,0,0,0,8,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\ClusterRules.java,org.apache.dubbo.common.constants.ClusterRules,interface,0,0,0,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,11,0,0,0,0,0,9,0,9,0,9,0,0,0,0,89,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\resource\GlobalResourceInitializer.java,org.apache.dubbo.common.resource.GlobalResourceInitializer,class,4,4,0,4,5,2,0,4,2,0.5,0.0,0.0,4,0,3,0,1,0,4,0,0,0,2,0,0,2,0,0,0,0,2,25,1,0,1,0,0,0,0,3,0,3,1,0,0,1,26,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\filter\DemoServiceLocal.java,org.apache.dubbo.rpc.cluster.filter.DemoServiceLocal,class,1,1,0,1,5,1,0,0,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-compatible\src\main\java\com\alibaba\dubbo\rpc\Result.java,com.alibaba.dubbo.rpc.Result,interface,3,11,8,3,7,2,0,1,21,0.0,0.0,0.0,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,1,86,3,0,0,0,0,0,0,0,0,0,0,0,2,0,16,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\reference\ReferenceKeyTest.java,org.apache.dubbo.config.spring.reference.ReferenceKeyTest$ReferenceConfiguration,innerclass,4,4,0,4,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,13,0,0,0,0,0,52,12,0,0,11,0,0,0,0,26,8,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-config\dubbo-config-spring\src\main\java\org\apache\dubbo\config\spring\schema\AnnotationBeanDefinitionParser.java,org.apache.dubbo.config.spring.schema.AnnotationBeanDefinitionParser,class,5,6,1,5,3,2,0,5,3,0.0,0.0,0.0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,1,0,2,0,2,0,0,0,0,41,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-cluster\src\main\java\org\apache\dubbo\rpc\cluster\router\tag\model\Tag.java,org.apache.dubbo.rpc.cluster.router.tag.model.Tag,class,1,3,2,1,7,1,0,9,2,0.5,0.0,0.0,5,1,5,0,0,0,5,0,0,0,2,0,0,2,0,0,0,0,1,25,3,0,1,0,1,3,0,4,0,4,1,0,0,0,14,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-config\dubbo-config-api\src\test\java\org\apache\dubbo\config\integration\single\exportmetadata\SingleRegistryCenterExportMetadataServiceListener.java,org.apache.dubbo.config.integration.single.exportmetadata.SingleRegistryCenterExportMetadataServiceListener,class,2,3,1,2,1,2,0,0,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-cluster\src\test\java\org\apache\dubbo\rpc\cluster\router\ConfigConditionRouterTest.java,org.apache.dubbo.rpc.cluster.router.ConfigConditionRouterTest,class,6,7,1,6,14,1,0,10,0,0.0,0.0,0.0,6,0,5,1,0,0,5,0,0,0,1,1,0,1,0,0,0,0,0,62,0,0,4,4,0,46,6,9,6,9,2,0,0,0,46,1,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\compiler\support\JdkCompiler.java,org.apache.dubbo.common.compiler.support.JdkCompiler$ClassLoaderImpl,innerclass,2,2,0,2,10,2,0,15,3,0.33333334,0.0,0.0,6,0,1,0,2,3,6,0,0,1,1,0,0,1,0,0,1,0,1,38,7,0,2,1,1,0,2,5,1,5,2,0,0,0,32,26,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-config\dubbo-config-spring\src\test\java\org\apache\dubbo\config\spring\beans\factory\config\YamlPropertySourceFactory.java,org.apache.dubbo.config.spring.beans.factory.config.YamlPropertySourceFactory$LimitedResolver,innerclass,2,2,0,2,2,2,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,1,0,0,0,10,10,0
H:\repositories\labPesquisa\Lab01S03-PythonScript\Lab02\src\metrics\..\..\repositories\dubbo\dubbo-compatible\src\main\java\com\alibaba\dubbo\remoting\Dispatcher.java,com.alibaba.dubbo.remoting.Dispatcher,interface,4,4,0,4,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
